Participant ID: 134521,Date: 10-14-2019,Time: 10_3
ComputerClock_Timestamp,Video_Index,Target_Name,TargetX,TargetY,TargetXRadius,TargetYRadius
1571062167374.032,5,person_0,432,527,70,218
1571062167445.0362,5,person_0,437,530,67,210
1571062167517.0405,5,person_0,442,532,83,210
1571062167588.0444,5,person_0,432,530,86,222
1571062167660.0485,5,person_0,465,532,145,348
1571062167731.0526,5,person_0,432,530,137,365
1571062167803.0567,5,person_0,402,540,123,388
1571062167874.0609,5,person_0,367,537,131,403
1571062167945.0648,5,person_0,307,527,140,422
1571062168017.0689,5,person_0,285,540,125,438
1571062168088.073,5,person_0,332,517,78,217
1571062168160.077,5,person_0,320,520,80,225
1571062168231.0812,5,person_0,290,510,83,221
1571062168303.0853,5,person_0,300,485,68,210
1571062168374.0895,5,person_0,297,505,75,221
1571062168445.0934,5,person_0,287,507,86,222
1571062168517.0975,5,person_0,305,512,113,217
1571062168588.1016,5,person_0,297,520,133,212
1571062168660.1057,5,person_0,312,507,130,221
1571062168731.1099,5,person_0,330,517,101,231
1571062168803.114,5,person_0,340,510,96,223
1571062168874.1179,5,person_0,370,510,71,223
1571062168945.122,5,person_0,397,525,58,218
1571062169017.126,5,person_0,440,532,80,213
1571062169088.1302,5,person_0,467,532,100,216
1571062169160.1343,5,person_0,485,537,102,212
1571062169231.1382,5,person_0,477,540,106,220
1571062169302.1424,5,person_0,522,525,67,215
1571062169374.1465,5,person_0,550,507,60,211
1571062169445.1506,5,person_0,585,512,66,212
1571062169517.155,5,person_0,602,520,78,213
1571062169588.1586,5,person_0,645,532,96,207
1571062169660.163,5,person_0,652,520,97,202
1571062169731.167,5,person_0,650,517,87,210
1571062169802.171,5,person_0,660,522,78,208
1571062169874.1753,5,person_0,655,527,80,207
1571062169945.1792,5,person_0,647,532,81,205
1571062170017.1833,5,person_0,642,537,82,202
1571062170088.1875,5,person_0,635,540,83,201
1571062170160.1915,5,person_0,632,547,85,200
1571062170231.1957,5,person_0,625,552,86,197
1571062170302.1996,5,person_0,620,555,87,196
1571062170374.204,5,person_0,612,560,88,193
1571062170445.2078,5,person_0,607,565,90,191
1571062170517.212,5,person_0,602,572,91,190
1571062170588.216,5,person_0,642,585,86,191
1571062170660.2201,5,person_0,660,587,73,188
1571062170731.2243,5,person_0,680,585,63,197
1571062170802.2282,5,person_0,705,585,63,191
1571062170874.2323,5,person_0,740,582,71,186
1571062170945.2364,5,person_0,755,590,70,185
1571062171017.2405,5,person_0,765,587,73,181
1571062171088.2444,5,person_0,780,590,73,185
1571062171160.2485,5,person_0,790,580,61,186
1571062171231.2527,5,person_0,802,575,58,180
1571062171302.2568,5,person_0,807,580,57,186
1571062171374.261,5,person_0,815,585,73,182
1571062171445.2648,5,person_0,815,595,81,181
1571062171517.269,5,person_0,807,597,85,180
1571062171588.273,5,person_0,802,605,80,183
1571062171660.2774,5,person_0,807,592,75,183
1571062171731.2815,5,person_0,815,587,65,187
1571062171802.2852,5,person_0,812,587,63,190
1571062171874.2898,5,person_0,815,582,67,188
1571062171945.2937,5,person_0,795,587,63,186
1571062172017.2977,5,person_0,785,602,71,186
1571062172088.302,5,person_0,775,595,71,182
1571062172159.306,5,person_0,755,590,63,185
1571062172231.3101,5,person_0,750,582,62,182
1571062172302.314,5,person_0,740,590,56,188
1571062172385.319,5,person_0,742,592,56,190
1571062172445.3223,5,person_0,737,585,70,186
1571062172517.3264,5,person_0,737,597,78,182
1571062172589.3304,5,person_0,722,602,73,183
1571062172659.3344,5,person_0,725,610,75,182
1571062172731.3385,5,person_0,727,605,76,187
1571062172802.3427,5,person_36,1622,630,141,556
1571062172874.3467,5,person_36,1637,640,125,540
1571062172945.351,5,person_36,1637,650,121,520
1571062173017.355,5,person_36,1640,662,118,500
1571062173088.3589,5,person_36,1642,672,116,480
1571062173159.363,5,person_36,1645,685,113,460
1571062173231.367,5,person_36,1650,695,110,440
1571062173302.3713,5,person_36,1652,707,107,420
1571062173374.3753,5,person_36,1652,717,103,400
1571062173445.3793,5,person_36,1655,730,101,380
1571062173517.3833,5,person_36,1660,740,97,360
1571062173588.3875,5,person_36,1662,752,95,340
1571062173659.3916,5,person_36,1665,762,92,320
1571062173731.3957,5,person_36,1667,775,90,300
1571062173802.3996,5,person_36,1670,787,86,280
1571062173874.4042,5,person_36,1657,677,100,363
1571062173945.408,5,person_36,1642,652,112,423
1571062174017.4122,5,person_36,1630,622,123,467
1571062174088.4163,5,person_36,1620,592,135,510
1571062174159.4205,5,person_36,1605,587,145,520
1571062174231.4246,5,person_36,1570,585,181,520
1571062174302.4285,5,person_36,1550,600,197,542
1571062174374.4326,5,person_36,1547,605,207,532
1571062174445.4367,5,person_36,1517,607,218,518
1571062174516.4406,5,person_36,1507,615,220,513
1571062174588.4447,5,person_36,1465,617,233,505
1571062174659.4489,5,person_36,1427,607,226,501
1571062174731.453,5,person_36,1360,597,197,491
1571062174802.457,5,person_36,1320,570,163,463
1571062174874.4612,5,person_36,1285,560,143,445
1571062174945.465,5,person_36,1232,555,152,438
1571062175016.4692,5,person_36,1180,552,161,420
1571062175088.4733,5,person_36,1150,542,145,407
1571062175159.4775,5,person_36,1132,537,126,396
1571062175231.4816,5,person_36,1077,555,107,390
1571062175302.4855,5,person_36,1040,565,95,355
1571062175374.4898,5,person_36,1125,590,250,593
1571062175445.4937,5,person_36,1067,597,285,597
1571062175516.4979,5,person_36,982,600,331,597
1571062175588.502,5,person_36,960,600,337,598
1571062175659.506,5,person_36,1012,432,98,295
1571062175731.5102,5,person_36,947,567,146,411
1571062175802.514,5,person_36,945,575,161,410
1571062175874.5186,5,person_36,937,567,156,416
1571062175945.5225,5,person_36,922,560,143,408
1571062176016.5267,5,person_36,915,557,137,405
1571062176088.5308,5,person_36,912,542,135,405
1571062176159.5347,5,person_36,890,557,141,412
1571062176231.5388,5,person_36,877,552,138,418
1571062176302.543,5,person_36,882,567,132,413
1571062176374.547,5,person_36,877,565,131,416
1571062176445.5512,5,person_36,875,570,140,421
1571062176516.555,5,person_36,862,552,147,421
1571062176588.5592,5,person_36,885,540,152,418
1571062176659.5633,5,person_36,910,562,150,422
1571062176731.5674,5,person_36,935,567,150,428
1571062176802.5715,5,person_36,952,582,150,433
1571062176873.5754,5,person_36,972,595,148,435
1571062176945.5795,5,person_36,980,595,156,433
1571062177016.5837,5,person_36,990,612,166,452
1571062177088.5878,5,person_36,992,602,166,453
1571062177163.592,5,person_36,1005,570,157,433
1571062177231.596,5,person_36,1010,572,155,431
1571062177302.6,5,person_36,992,595,152,448
1571062177373.604,5,person_36,985,592,146,453
1571062177445.6081,5,person_36,982,597,136,462
1571062177516.6123,5,person_36,972,600,136,463
1571062177588.6164,5,person_36,970,605,136,468
1571062177659.6205,5,person_36,960,577,147,473
1571062177731.6246,5,person_36,940,560,157,445
1571062177802.6285,5,person_36,945,552,170,448
1571062177873.6327,5,person_36,965,555,175,453
1571062177945.6367,5,person_36,970,555,177,468
1571062178016.6411,5,person_36,965,557,163,473
1571062178088.6452,5,person_36,972,572,148,481
1571062178159.6491,5,person_36,992,577,147,487
1571062178231.6532,5,person_36,1000,587,146,483
1571062178302.6574,5,person_36,1002,597,147,492
1571062178373.6613,5,person_36,1005,565,148,481
1571062178445.6654,5,person_36,997,565,148,470
1571062178516.6695,5,person_36,992,577,150,475
1571062178588.6736,5,person_36,975,570,148,480
1571062178659.6777,5,person_36,945,587,136,510
1571062178731.6818,5,person_36,935,600,132,498
1571062178802.6857,5,person_36,912,610,128,501
1571062178873.69,5,person_36,902,605,131,497
1571062178945.694,5,person_36,887,580,125,490
1571062179016.6981,5,person_36,885,587,126,481
1571062179088.7022,5,person_36,882,565,127,480
1571062179159.7064,5,person_36,877,552,117,466
1571062179230.7103,5,person_36,862,505,110,407
1571062179302.7143,5,person_36,867,507,106,402
1571062179373.7185,5,person_36,857,460,100,356
1571062179445.7226,5,person_36,852,475,108,367
1571062179516.7267,5,person_36,860,552,118,456
1571062179588.7308,5,person_36,827,547,136,477
1571062179659.7347,5,person_36,842,535,140,462
1571062179730.7389,5,person_36,827,590,146,528
1571062179802.743,5,person_36,847,590,143,528
1571062179873.747,5,person_36,852,507,126,448
1571062179945.7512,5,person_36,815,552,130,487
1571062180016.755,5,person_36,820,545,123,483
1571062180088.7592,5,person_36,860,355,90,276
1571062180159.7636,5,person_36,940,435,86,275
1571062180230.7677,5,person_36,1022,515,82,273
1571062180302.7718,5,person_36,1105,597,80,272
1571062180373.7757,5,person_36,1095,575,80,268
1571062180445.7798,5,person_36,1085,580,83,268
1571062180516.784,5,person_36,1087,585,77,262
1571062180588.788,5,person_36,1117,580,85,262
1571062180659.7922,5,person_36,1112,580,122,303
1571062180730.796,5,person_36,1107,582,160,345
1571062180802.8002,5,person_36,1102,585,196,387
1571062180873.8043,5,person_36,1097,585,233,428
1571062180945.8084,5,person_36,1092,587,271,470
1571062181016.8126,5,person_36,1090,590,307,512
1571062181088.8166,5,person_36,1085,590,345,553
1571062181159.8208,5,person_36,1080,595,381,595
1571062181230.8247,5,person_36,1130,595,343,600
1571062181302.8288,5,person_36,1135,600,321,580
1571062181373.833,5,person_36,1142,605,297,561
1571062181445.837,5,person_36,1147,612,275,542
1571062181516.8412,5,person_36,1152,617,251,522
1571062181588.8453,5,person_36,1157,625,228,502
1571062181659.8492,5,person_36,1165,630,205,483
1571062181730.8533,5,person_36,1170,635,182,463
1571062181802.8574,5,person_36,1175,642,158,445
1571062181873.8613,5,person_36,1180,647,136,426
1571062181945.8656,5,person_36,1187,655,113,406
1571062182016.8695,5,person_36,1192,665,117,395
1571062182087.8737,5,person_36,1212,672,131,396
1571062182159.8778,5,person_36,1215,685,132,402
1571062182230.8817,5,person_36,1202,665,133,402
1571062182302.8858,5,person_36,1187,632,131,396
1571062182373.8902,5,person_36,1150,630,135,387
1571062182445.8942,5,person_36,1122,635,146,395
1571062182516.8984,5,person_36,1125,642,158,408
1571062182587.9023,5,person_36,1120,635,151,408
1571062182659.9066,5,person_36,1125,640,141,423
1571062182730.9105,5,person_36,1107,620,122,403
1571062182802.9146,5,person_36,1130,620,115,392
1571062182873.9188,5,person_36,1150,615,112,395
1571062182945.9229,5,person_36,1167,625,102,408
1571062183016.927,5,person_36,1177,637,105,406
1571062183087.931,5,person_36,1192,635,103,395
1571062183159.935,5,person_36,1192,607,95,362
1571062183230.9391,5,person_36,1257,557,90,322
1571062183302.9432,5,person_36,1325,572,87,320
1571062183373.9474,5,person_36,1392,587,85,317
1571062183445.9515,5,person_36,1417,602,76,310
1571062183516.9554,5,person_36,1430,590,87,317
1571062183587.9595,5,person_36,1432,567,97,282
1571062183659.9636,5,person_36,1462,600,87,317
1571062183730.9678,5,person_36,1472,590,83,307
1571062183802.9718,5,person_36,1477,602,85,297
1571062183873.9758,5,person_36,1492,590,107,307
1571062183945.9798,5,person_36,1460,600,112,325
1571062184016.984,5,person_36,1430,610,117,342
1571062184087.9881,5,person_36,1397,620,121,360
1571062184159.9922,5,person_36,1367,630,126,376
1571062184230.9961,5,person_36,1382,647,138,431
1571062184303.0002,5,person_36,1400,612,157,448
1571062184374.0044,5,person_36,1425,602,160,477
1571062184445.0088,5,person_36,1490,627,171,520
1571062184517.0128,5,person_36,1530,635,186,535
1571062184588.0167,5,person_36,1462,610,166,498
1571062184660.021,5,person_36,1395,587,146,462
1571062184731.025,5,person_36,1330,565,125,425
1571062184803.029,5,person_36,1337,557,143,440
1571062184874.0332,5,person_36,1355,545,158,465
1571062184945.0374,5,person_36,1375,535,173,493
1571062185017.0414,5,person_36,1390,530,166,511
1571062185088.0454,5,person_36,1437,560,192,580
1571062185160.0494,5,person_36,1470,592,211,581
1571062185231.0536,5,person_36,1500,580,222,596
1571062185303.0577,5,person_36,1532,587,213,578
1571062185374.0618,5,person_36,1560,595,200,567
1571062185445.0657,5,person_36,1552,577,191,596
1571062185517.0698,5,person_36,1595,575,162,576
1571062185588.074,5,person_36,1497,375,53,195
1571062185660.078,5,person_39,1032,592,291,601
1571062185731.082,5,person_39,1062,552,300,555
1571062185803.086,5,person_39,1102,585,298,596
1571062185874.0902,5,person_39,1122,592,320,605
1571062185945.0943,5,person_39,1155,592,338,595
1571062186017.0984,5,person_39,1170,592,345,606
1571062186088.1023,5,person_39,1195,592,345,601
1571062186160.1067,5,person_39,1170,592,313,600
1571062186231.1106,5,person_39,1157,592,315,598
1571062186303.1147,5,person_39,1082,592,318,602
1571062186374.1188,5,person_39,1040,587,310,586
1571062186445.123,5,person_39,997,595,325,602
1571062186517.1273,5,person_39,950,592,311,598
1571062186588.1312,5,person_39,935,592,321,596
1571062186660.1355,5,person_39,945,590,310,593
1571062186731.1394,5,person_39,940,595,302,597
1571062186802.1436,5,person_39,937,595,295,596
1571062186874.1477,5,person_39,905,567,273,568
1571062186945.1516,5,person_39,922,585,265,591
1571062187017.1556,5,person_39,920,580,276,593
1571062187088.1598,5,person_39,917,597,291,597
1571062187160.1639,5,person_39,917,592,286,595
1571062187231.168,5,person_39,922,592,308,598
1571062187302.172,5,person_39,915,592,302,593
1571062187374.176,5,person_39,922,577,290,593
1571062187445.1802,5,person_39,912,587,262,595
1571062187517.1843,5,person_39,917,590,265,600
1571062187588.1884,5,person_39,907,587,265,597
1571062187660.1925,5,person_39,912,587,260,600
1571062187731.1964,5,person_39,912,595,268,596
1571062187802.2006,5,person_39,955,590,262,591
1571062187874.2046,5,person_39,975,572,261,573
1571062187945.2088,5,person_39,990,597,286,592
1571062188017.2129,5,person_39,1010,600,273,592
1571062188088.2168,5,person_39,1050,590,273,598
1571062188160.221,5,person_39,1080,587,270,597
1571062188231.225,5,person_39,1105,587,273,596
1571062188302.2292,5,person_39,1132,592,277,597
1571062188374.2332,5,person_39,1130,595,286,605
1571062188445.2374,5,person_39,1130,597,285,607
1571062188517.2417,5,person_39,1147,600,260,602
1571062188588.2454,5,person_39,1145,597,247,602
1571062188660.2497,5,person_39,1157,587,260,585
1571062188731.2539,5,person_39,1150,595,247,585
1571062188802.258,5,person_39,1147,595,242,597
1571062188874.262,5,person_39,1145,575,246,603
1571062188945.266,5,person_39,1167,585,262,597
1571062189017.27,5,person_39,1202,597,276,591
1571062189088.2742,5,person_39,1245,595,297,593
1571062189160.2783,5,person_39,1300,592,333,592
1571062189231.2822,5,person_39,1357,592,345,597
1571062189302.2864,5,person_39,1375,585,342,598
1571062189374.2905,5,person_39,1402,587,320,596
1571062189445.2946,5,person_39,1437,595,305,595
1571062189517.2987,5,person_39,1465,595,300,597
1571062189588.3026,5,person_39,1480,595,286,595
1571062189659.3068,5,person_39,1482,595,277,590
1571062189731.3108,5,person_39,1480,595,281,587
1571062189802.315,5,person_39,1485,595,276,595
1571062189874.319,5,person_39,1475,597,297,590
1571062189945.3232,5,person_39,1482,595,292,588
1571062190017.3273,5,person_39,1485,595,292,591
1571062190088.3312,5,person_39,1462,595,285,595
1571062190159.3354,5,person_39,1457,592,288,596
1571062190231.3395,5,person_39,1442,592,296,592
1571062190302.3436,5,person_39,1455,592,308,593
1571062190374.3477,5,person_39,1452,597,311,597
1571062190445.3516,5,person_39,1462,595,312,593
1571062190517.3557,5,person_39,1462,597,315,597
1571062190588.3598,5,person_39,1462,595,310,597
1571062190659.364,5,person_39,1455,592,311,595
1571062190731.3683,5,person_39,1460,592,313,601
1571062190802.372,5,person_39,1457,590,307,601
1571062190874.3763,5,person_39,1457,600,300,605
1571062190945.3804,5,person_39,1455,600,305,600
1571062191017.3845,5,person_39,1440,590,302,591
1571062191088.3887,5,person_39,1442,595,305,595
1571062191159.3926,5,person_39,1440,595,320,595
1571062191231.3967,5,person_39,1440,595,315,595
1571062191302.4008,5,person_39,1427,600,313,602
1571062191374.405,5,person_39,1417,597,316,597
1571062191445.409,5,person_39,1432,590,305,588
1571062191517.4131,5,person_39,1447,592,313,593
1571062191588.417,5,person_39,1450,597,321,598
1571062191659.4212,5,person_39,1455,597,315,598
1571062191731.4253,5,person_39,1467,590,307,592
1571062191802.4294,5,person_39,1470,592,302,590
1571062191874.4335,5,person_39,1462,590,302,587
1571062191945.4377,5,person_39,1490,587,275,588
1571062192016.4416,5,person_39,1517,587,247,588
1571062192088.4457,5,person_39,1517,600,238,586
1571062192159.4498,5,person_39,1532,602,231,567
1571062192231.454,5,person_39,1537,592,226,577
1571062192302.458,5,person_39,1547,595,206,596
1571062192374.4621,5,person_39,1550,590,217,575
1571062192445.466,5,person_39,1535,595,227,601
1571062192516.4702,5,person_39,1517,595,260,597
1571062192588.4743,5,person_39,1527,597,247,593
1571062192659.4784,5,person_39,1520,605,245,572
1571062192731.4825,5,person_39,1535,597,231,572
1571062192802.4864,5,person_39,1535,600,222,565
1571062192874.4907,5,person_39,1527,592,228,575
1571062192945.495,5,person_39,1540,610,221,562
1571062193016.4988,5,person_39,1565,597,202,592
1571062193088.503,5,person_39,1570,612,193,553
1571062193159.507,5,person_39,1567,610,187,561
1571062193231.511,5,person_39,1575,607,187,562
1571062193302.5153,5,person_39,1565,607,196,565
1571062193374.5193,5,person_39,1562,595,202,576
1571062193445.5235,5,person_39,1542,570,217,556
1571062193516.5274,5,person_39,1535,602,212,593
1571062193588.5315,5,person_39,1542,600,218,592
1571062193659.5356,5,person_39,1565,590,198,581
1571062193731.5397,5,person_39,1512,570,250,555
1571062193802.5439,5,person_39,1482,597,286,597
1571062193874.548,5,person_39,1492,590,280,598
1571062193945.5519,5,person_39,1505,592,268,590
1571062194016.556,5,person_39,1530,585,223,578
1571062194088.56,5,person_39,1535,590,236,585
1571062194159.5643,5,person_39,1542,600,228,593
1571062194231.5683,5,person_39,1535,597,236,588
1571062194302.5723,5,person_39,1537,600,240,596
1571062194373.5764,5,person_39,1530,600,240,591
1571062194445.5805,5,person_39,1507,592,255,592
1571062194516.5846,5,person_39,1482,585,273,585
1571062194588.5887,5,person_39,1475,592,283,593
1571062194659.5926,5,person_39,1462,592,296,593
1571062194731.5967,5,person_39,1447,592,316,595
1571062194802.6009,5,person_52,967,610,140,370
1571062194873.605,5,person_52,967,617,136,355
1571062194945.6093,5,person_52,975,620,130,365
1571062195016.613,5,person_52,955,615,131,365
1571062195088.6173,5,person_52,937,610,131,363
1571062195159.6215,5,person_52,922,607,132,363
1571062195231.6256,5,person_52,940,605,137,360
1571062195302.6297,5,person_52,957,640,115,321
1571062195373.6336,5,person_52,962,625,120,365
1571062195445.638,5,person_52,972,635,130,382
1571062195516.6419,5,person_52,975,630,120,373
1571062195588.646,5,person_52,1000,620,123,386
1571062195659.65,5,person_52,1000,610,133,365
1571062195731.6542,5,person_52,1015,612,138,372
1571062195802.6583,5,person_52,1012,630,147,383
1571062195873.6622,5,person_52,1027,632,141,372
1571062195945.6663,5,person_52,1035,640,140,375
1571062196016.6705,5,person_52,1045,627,138,368
1571062196088.6745,5,person_52,1050,620,128,365
1571062196159.6787,5,person_52,1067,615,118,362
1571062196231.6828,5,person_52,1055,610,128,360
1571062196302.6867,5,person_52,1040,610,131,371
1571062196373.6908,5,person_52,1035,642,133,373
1571062196445.695,5,person_52,1045,665,136,368
1571062196516.6988,5,person_52,1052,670,132,383
1571062196588.703,5,person_52,1032,662,143,390
1571062196659.707,5,person_52,1042,667,142,383
1571062196730.7112,5,person_52,1040,635,147,366
1571062196802.7153,5,person_52,1042,637,136,373
1571062196873.7192,5,person_52,1035,647,136,378
1571062196945.7235,5,person_52,1030,655,138,375
1571062197016.7274,5,person_52,1017,655,146,376
1571062197088.7318,5,person_52,1037,655,130,388
1571062197159.736,5,person_52,1027,622,145,365
1571062197230.74,5,person_52,1042,645,108,345
1571062197302.7442,5,person_52,1002,615,127,366
1571062197373.748,5,person_52,1010,625,126,370
1571062197445.7524,5,person_52,1015,632,126,376
1571062197516.7563,5,person_52,1022,660,132,355
1571062197588.7604,5,person_52,1027,647,133,380
1571062197659.7645,5,person_52,1027,647,135,377
1571062197730.7684,5,person_52,1052,650,135,377
1571062197802.7725,5,person_52,1062,625,127,362
1571062197873.7767,5,person_52,1092,632,133,378
1571062197945.7808,5,person_52,1090,635,128,385
1571062198016.785,5,handbag_12,872,695,37,90
1571062198088.789,5,handbag_12,880,697,37,81
1571062198159.793,5,handbag_12,882,700,40,86
1571062198230.797,5,handbag_12,887,722,38,81
1571062198302.8011,5,handbag_12,887,715,38,81
1571062198373.8053,5,handbag_12,890,710,40,81
1571062198445.8094,5,handbag_12,895,697,37,82
1571062198516.8133,5,handbag_12,900,682,33,83
1571062198588.8174,5,handbag_12,1275,670,66,158
1571062198659.8215,5,handbag_12,1277,677,68,143
1571062198730.8257,5,handbag_12,1275,682,71,145
1571062198802.8297,5,handbag_12,1275,687,73,145
1571062198873.8337,5,handbag_12,1275,692,76,145
1571062198945.838,5,handbag_12,1275,697,80,145
1571062199016.842,5,handbag_12,1275,702,82,145
1571062199088.846,5,handbag_12,1275,707,85,145
1571062199159.8504,5,handbag_12,1272,712,88,145
1571062199230.8545,5,handbag_12,1272,717,91,145
1571062199302.8586,5,handbag_12,1272,722,93,145
1571062199373.8625,5,handbag_12,1272,727,97,145
1571062199445.8666,5,handbag_12,1272,732,100,145
1571062199516.8707,5,handbag_12,1272,737,102,145
1571062199587.875,5,handbag_12,1270,742,106,145
1571062199659.879,5,handbag_12,1270,747,108,145
1571062199730.883,5,handbag_12,1270,752,111,145
1571062199802.887,5,handbag_12,1247,755,115,148
1571062199873.891,5,handbag_12,1225,755,111,145
1571062199945.8952,5,handbag_12,1205,752,106,141
1571062200016.899,5,handbag_12,1185,752,101,138
1571062200087.9033,5,handbag_12,1162,765,106,136
1571062200159.9073,5,handbag_12,1142,780,102,135
1571062200230.9115,5,handbag_12,1122,792,97,133
1571062200302.9156,5,handbag_12,1087,760,96,145
1571062200373.9195,5,person_56,457,565,112,303
1571062200445.9238,5,person_56,430,565,123,316
1571062200516.9277,5,person_56,417,580,125,340
1571062200587.9319,5,person_56,405,595,127,365
1571062200659.936,5,person_56,392,610,130,390
1571062200730.94,5,person_56,380,625,132,415
1571062200802.9442,5,person_56,397,627,155,438
1571062200873.948,5,person_56,415,632,178,462
1571062200945.9524,5,person_56,370,597,181,481
1571062201016.9563,5,person_56,370,587,133,363
1571062201087.9605,5,person_56,372,577,86,246
1571062201159.9646,5,person_56,375,567,38,128
1571062201230.9685,5,person_56,372,557,45,147
1571062201302.973,5,person_56,367,555,45,153
1571062201373.977,5,person_56,355,542,46,156
1571062201445.981,5,person_56,345,552,46,155
1571062201516.9852,5,person_56,355,552,56,155
1571062201587.989,5,person_56,350,557,50,160
1571062201659.9932,5,person_56,350,555,51,165
1571062201730.9973,5,person_56,352,555,51,170
1571062201803.0014,5,person_56,355,555,52,175
1571062201874.0056,5,person_56,357,552,52,180
1571062201945.0095,5,person_56,357,552,53,185
1571062202017.0135,5,person_56,360,552,53,190
1571062202088.0177,5,person_56,362,552,53,195
1571062202160.0218,5,person_56,370,542,52,190
1571062202231.026,5,person_56,375,535,51,185
1571062202303.03,5,person_56,365,552,61,196
1571062202374.034,5,person_56,350,547,72,200
1571062202445.038,5,person_56,345,550,67,201
1571062202517.0422,5,person_56,332,545,62,202
1571062202588.0463,5,person_56,327,547,55,201
1571062202660.0504,5,person_56,325,547,57,206
1571062202731.0545,5,person_56,322,550,60,212
1571062202803.0586,5,person_56,320,550,61,218
1571062202874.0625,5,person_56,295,537,60,225
1571062202945.0667,5,person_56,280,515,62,200
1571062203017.0708,5,person_56,265,492,66,176
1571062203088.075,5,person_56,237,460,61,147
1571062203160.079,5,person_56,222,457,60,160
1571062203231.083,5,person_66,782,595,50,153
1571062203303.087,5,person_66,752,607,53,158
1571062203374.0911,5,person_66,750,605,52,160
1571062203445.0955,5,person_66,737,605,53,170
1571062203517.0996,5,person_66,730,622,56,180
1571062203588.1035,5,person_66,720,617,61,188
1571062203660.1076,5,person_66,680,610,68,206
1571062203731.1118,5,person_66,667,612,71,207
1571062203803.1158,5,person_66,662,620,75,221
1571062203874.1198,5,person_66,645,625,85,231
1571062203945.124,5,person_66,637,617,75,246
1571062210929.5235,4,person_8,1074,282,37,90
1571062210975.5259,4,person_8,1075,281,36,87
1571062211025.529,4,person_8,1075,281,35,84
1571062211074.5316,4,person_8,1075,281,35,84
1571062211124.5346,4,person_8,1080,303,38,94
1571062211172.5373,4,person_8,1083,307,39,94
1571062211221.5402,4,person_8,1084,311,42,91
1571062211268.5428,4,person_8,1086,312,43,89
1571062211315.5456,4,person_8,1083,311,43,91
1571062211367.5485,4,person_8,1083,316,43,93
1571062211414.551,4,person_8,1082,318,44,97
1571062211460.5536,4,person_8,1080,314,43,98
1571062211508.5566,4,person_8,1076,320,38,93
1571062211557.5593,4,person_8,1074,326,36,90
1571062211604.5618,4,person_8,1072,322,34,93
1571062211650.5647,4,person_8,1068,310,33,105
1571062211698.5674,4,person_8,1068,310,29,94
1571062211748.5702,4,person_8,1066,309,30,93
1571062211795.573,4,person_8,1064,308,30,92
1571062211842.5756,4,person_8,1063,307,31,91
1571062211889.5783,4,person_8,1061,307,31,91
1571062211936.5811,4,person_8,1060,306,32,90
1571062211983.5837,4,person_8,1058,305,32,89
1571062212031.5864,4,person_8,1057,305,33,89
1571062212078.5892,4,person_8,1056,304,34,88
1571062212128.5918,4,person_8,1053,310,34,94
1571062212175.5948,4,person_8,1053,309,33,93
1571062212222.5974,4,person_8,1053,309,32,93
1571062212272.6004,4,person_8,1054,309,32,92
1571062212319.603,4,person_8,1055,308,33,92
1571062212367.6054,4,person_8,1055,310,32,93
1571062212414.6085,4,person_8,1053,308,31,90
1571062212463.6111,4,person_8,1053,307,31,89
1571062212511.6138,4,person_8,1052,308,32,88
1571062212561.6167,4,person_8,1048,304,36,84
1571062212607.6193,4,person_8,1047,307,36,87
1571062212657.6223,4,person_8,1049,308,35,87
1571062212705.625,4,person_8,1049,310,35,89
1571062212752.6276,4,person_8,1050,310,34,89
1571062212801.6305,4,person_8,1051,309,35,89
1571062212847.6331,4,person_8,1050,309,35,88
1571062212894.6357,4,person_8,1050,311,35,90
1571062212941.6385,4,person_8,1049,311,36,89
1571062212989.6412,4,person_8,1048,312,37,88
1571062213035.6438,4,person_8,1047,311,37,88
1571062213082.6466,4,person_8,1047,309,36,84
1571062213128.6492,4,person_8,1047,312,37,87
1571062213176.6517,4,person_8,1045,312,37,86
1571062213222.6548,4,person_8,1045,315,37,87
1571062213271.6575,4,person_8,1045,317,35,91
1571062213317.6599,4,person_8,1044,319,34,91
1571062213365.6628,4,person_8,1045,319,33,91
1571062213412.6654,4,person_8,1044,321,33,91
1571062213461.668,4,person_8,1041,323,34,90
1571062213507.6709,4,person_8,1040,324,34,89
1571062213554.6734,4,person_8,1038,325,35,89
1571062213602.6762,4,person_8,1037,326,35,89
1571062213648.679,4,person_8,1036,328,34,88
1571062213699.6818,4,person_8,1037,329,33,88
1571062213745.6844,4,person_8,1035,329,34,88
1571062213794.6873,4,person_8,1035,329,34,87
1571062213843.69,4,person_8,1034,331,34,85
1571062213889.6928,4,person_8,1033,332,34,84
1571062213938.6954,4,person_8,1031,332,35,84
1571062213985.6982,4,person_8,1030,332,35,84
1571062214033.701,4,person_8,1032,334,32,85
1571062214080.7035,4,person_8,1033,334,31,84
1571062214128.7062,4,person_8,1030,335,33,85
1571062214175.7092,4,person_8,1027,334,35,82
1571062214222.7118,4,person_8,1028,335,32,85
1571062214269.7144,4,person_8,1025,336,33,85
1571062214318.7172,4,person_8,1024,338,32,88
1571062214376.7207,4,person_8,1024,339,31,91
1571062214422.723,4,person_8,1023,339,31,90
1571062214469.7258,4,person_8,1022,339,30,90
1571062214516.7286,4,person_8,1023,342,30,91
1571062214565.7313,4,person_8,1020,342,30,90
1571062214612.7343,4,person_8,1019,342,31,91
1571062214659.7369,4,person_8,1018,343,31,91
